program,sequence_id,pass_sequence,execution_time,binary_size,feature_total_instructions,feature_total_basic_blocks,feature_total_lines,feature_num_functions,feature_num_declarations,feature_total_function_calls,feature_num_br,feature_num_conditional_br,feature_num_unconditional_br,feature_num_switch,feature_num_select,feature_num_icmp,feature_num_fcmp,feature_num_ret,feature_num_phi,feature_num_load,feature_num_store,feature_num_alloca,feature_num_getelementptr,feature_num_ptrtoint,feature_num_inttoptr,feature_num_memcpy,feature_num_memset,feature_num_memmove,feature_num_add,feature_num_sub,feature_num_mul,feature_num_div,feature_num_rem,feature_num_fadd,feature_num_fsub,feature_num_fmul,feature_num_fdiv,feature_num_and,feature_num_or,feature_num_xor,feature_num_shl,feature_num_shr,feature_estimated_loops,feature_num_back_edges,feature_num_direct_calls,feature_num_indirect_calls,feature_num_tail_calls,feature_uses_i1,feature_uses_i8,feature_uses_i32,feature_uses_i64,feature_uses_float,feature_uses_double,feature_uses_ptr,feature_uses_array,feature_uses_vector,feature_cyclomatic_complexity,feature_avg_block_size,feature_memory_intensity,feature_branch_intensity,feature_arithmetic_intensity,feature_call_intensity,feature_phi_ratio,feature_load_store_ratio,machine_m,machine_a,machine_f,machine_d,machine_c,machine_lui-addi-fusion,machine_zba,machine_auipc-addi-fusion,machine_zcmp,machine_zbs,machine_zbb,machine_ld-add-fusion,machine_zbc,machine_zcb,machine_relocation-model,machine_O,machine_relax,machine_code-model,machine_conditional-cmv-fusion,machine_no-optimized-zero-stride-load,machine_fast-unaligned-access,machine_zcmt,machine_v
35_lz77_compression,9,strip-dead-prototypes reassociate strip-dead-prototypes lower-constant-intrinsics,0.03476189699904353,556440,206,34,433,4,6,12,34,12,22,0,0,12,0,4,4,90,48,32,15,0,0,2,0,0,14,3,1,2,2,0,0,1,2,0,0,0,0,0,4,46,12,0,0,15,25,214,43,0,14,0,2,0,8,6.0588235294117645,0.6699029126213593,0.1650485436893204,0.0970873786407767,0.05825242718446602,0.11764705882352941,1.875,True,True,True,True,True,False,,,,False,,False,,,,0,False,,,,,,
38_aes_sbox,0,strip-dead-prototypes jump-threading loop-vectorize consthoist lower-matrix-intrinsics simplifycfg lower-matrix-intrinsics simplifycfg loop-reduce always-inline,0.05602064300001075,556496,364,32,592,6,3,17,32,9,23,0,0,9,0,6,0,124,54,24,102,0,0,2,0,0,9,1,1,0,1,0,0,0,1,2,0,14,1,1,0,41,17,0,0,11,250,191,216,0,6,1,131,0,12,11.375,0.489010989010989,0.08791208791208792,0.03021978021978022,0.046703296703296704,0.0,2.2962962962962963,True,True,True,True,True,,,,,,False,,,,,,True,,,True,False,,
38_aes_sbox,4,globalopt annotation-remarks sccp correlated-propagation mem2reg globaldce loop-reduce ipsccp lower-expect lower-expect mergereturn slp-vectorizer,0.061159536000559456,556520,364,32,592,6,3,17,32,9,23,0,0,9,0,6,0,124,54,24,102,0,0,2,0,0,9,1,1,0,1,0,0,0,1,2,0,14,1,1,0,41,17,0,0,11,250,191,216,0,6,1,131,0,12,11.375,0.489010989010989,0.08791208791208792,0.03021978021978022,0.046703296703296704,0.0,2.2962962962962963,True,True,True,True,True,True,False,,False,,True,,True,,static,0,,,,True,,,
38_aes_sbox,5,break-crit-edges lower-expect loop-simplify loop-unroll,0.05270503700012341,556496,364,32,592,6,3,17,32,9,23,0,0,9,0,6,0,124,54,24,102,0,0,2,0,0,9,1,1,0,1,0,0,0,1,2,0,14,1,1,0,41,17,0,0,11,250,191,216,0,6,1,131,0,12,11.375,0.489010989010989,0.08791208791208792,0.03021978021978022,0.046703296703296704,0.0,2.2962962962962963,True,True,True,True,True,False,,,,,,False,,False,,,,,,,,,
40_mandelbrot,8,elim-avail-extern lower-matrix-intrinsics loop-rotate licm div-rem-pairs gvn strip-dead-prototypes strip-dead-prototypes mem2reg partial-inliner,0.9626995799990254,556400,122,17,268,3,5,10,17,5,12,0,0,4,1,3,1,50,32,24,2,0,0,0,0,0,6,1,1,0,0,3,2,5,4,0,0,0,0,0,1,22,10,0,0,6,1,84,26,0,92,0,1,0,6,7.176470588235294,0.6721311475409836,0.13934426229508196,0.06557377049180328,0.08196721311475409,0.058823529411764705,1.5625,True,True,True,True,True,,,,,,,,,False,,3,,medium,False,,,,
41_gemv_variants,6,sccp mergereturn instsimplify jump-threading,0.036454999000852695,556480,240,47,531,5,5,20,47,12,35,0,0,12,0,5,1,113,63,43,16,0,0,0,0,0,16,1,4,0,2,1,1,0,3,0,0,0,0,0,1,59,20,0,0,12,1,205,47,0,75,0,1,0,10,5.1063829787234045,0.7333333333333333,0.19583333333333333,0.0875,0.08333333333333333,0.02127659574468085,1.7936507936507937,True,True,True,True,True,,,,,,,,,,pic,,,,,True,True,False,
41_gemv_variants,8,globalopt mergereturn lower-expect partial-inliner sroa instsimplify loop-unroll lowerswitch lower-matrix-intrinsics loop-simplify sroa loop-unroll always-inline,0.033266653001192026,556480,240,47,531,5,5,20,47,12,35,0,0,12,0,5,1,113,63,43,16,0,0,0,0,0,16,1,4,0,2,1,1,0,3,0,0,0,0,0,1,59,20,0,0,12,1,205,47,0,75,0,1,0,10,5.1063829787234045,0.7333333333333333,0.19583333333333333,0.0875,0.08333333333333333,0.02127659574468085,1.7936507936507937,True,True,True,True,True,,,True,,,,,,,static,,,,,False,,,
30_monte_carlo_pi,2,adce loop-rotate licm loop-simplify,9.020973872000468,561480,50,6,133,2,5,8,6,2,4,0,0,1,1,2,0,16,13,11,0,0,0,0,0,0,2,1,0,0,0,0,0,2,4,0,0,0,0,0,0,8,8,0,0,2,1,26,38,0,39,0,1,0,4,8.333333333333334,0.58,0.12,0.06,0.16,0.0,1.2307692307692308,True,True,True,True,True,False,,,False,,True,,,,,0,,small,False,,,,
30_monte_carlo_pi,7,always-inline globaldce deadargelim,8.624441621999722,561496,50,6,133,2,5,8,6,2,4,0,0,1,1,2,0,16,13,11,0,0,0,0,0,0,2,1,0,0,0,0,0,2,4,0,0,0,0,0,0,8,8,0,0,2,1,26,38,0,39,0,1,0,4,8.333333333333334,0.58,0.12,0.06,0.16,0.0,1.2307692307692308,True,True,True,True,True,,,True,,,,,,True,,,,,,True,,,
44_kmp_search,1,dse reassociate loop-unroll-and-jam,0.015714445000412525,556472,218,35,457,5,5,16,35,12,23,0,0,12,0,5,0,98,53,32,20,0,0,2,0,0,10,5,3,0,2,0,0,0,1,0,0,0,0,0,0,47,16,0,0,14,33,199,62,0,6,0,2,0,10,6.228571428571429,0.6926605504587156,0.16055045871559634,0.08256880733944955,0.07339449541284404,0.0,1.849056603773585,True,True,True,True,True,,,,,,,,,True,,1,,medium,,,,,
44_kmp_search,8,ipsccp lower-constant-intrinsics jump-threading instsimplify ipsccp lower-constant-intrinsics consthoist dce jump-threading,0.013010828999540536,556616,218,35,457,5,5,16,35,12,23,0,0,12,0,5,0,98,53,32,20,0,0,2,0,0,10,5,3,0,2,0,0,0,1,0,0,0,0,0,0,47,16,0,0,14,33,199,62,0,6,0,2,0,10,6.228571428571429,0.6926605504587156,0.16055045871559634,0.08256880733944955,0.07339449541284404,0.0,1.849056603773585,True,True,True,True,True,,,,False,False,,,False,,,,,medium,,,True,False,True
45_median_filter,0,adce early-cse loop-vectorize lower-matrix-intrinsics licm jump-threading break-crit-edges loop-vectorize licm,0.06021459800103912,561616,223,42,491,6,6,18,42,14,28,0,1,15,0,6,1,88,50,34,22,0,0,0,0,0,15,4,2,2,4,0,0,0,1,0,0,0,0,0,1,56,18,0,0,17,43,217,60,0,6,0,18,0,12,5.309523809523809,0.6188340807174888,0.18834080717488788,0.1031390134529148,0.08071748878923767,0.023809523809523808,1.76,True,True,True,True,True,False,,,,True,,,,,static,,True,,True,,False,,
45_median_filter,2,lower-matrix-intrinsics lower-matrix-intrinsics lowerswitch early-cse,0.06965942600072594,561608,223,42,491,6,6,18,42,14,28,0,1,15,0,6,1,88,50,34,22,0,0,0,0,0,15,4,2,2,4,0,0,0,1,0,0,0,0,0,1,56,18,0,0,17,43,217,60,0,6,0,18,0,12,5.309523809523809,0.6188340807174888,0.18834080717488788,0.1031390134529148,0.08071748878923767,0.023809523809523808,1.76,True,True,True,True,True,,,False,,,,,,,,0,,small,True,True,False,,
45_median_filter,6,loop-unroll loop-rotate loop-simplify sccp,0.06898341400119534,561616,223,42,491,6,6,18,42,14,28,0,1,15,0,6,1,88,50,34,22,0,0,0,0,0,15,4,2,2,4,0,0,0,1,0,0,0,0,0,1,56,18,0,0,17,43,217,60,0,6,0,18,0,12,5.309523809523809,0.6188340807174888,0.18834080717488788,0.1031390134529148,0.08071748878923767,0.023809523809523808,1.76,True,True,True,True,True,True,,,,,,,True,,,,True,,True,,,,
45_median_filter,8,div-rem-pairs correlated-propagation jump-threading tailcallelim,0.07117250500050432,561768,223,42,491,6,6,18,42,14,28,0,1,15,0,6,1,88,50,34,22,0,0,0,0,0,15,4,2,2,4,0,0,0,1,0,0,0,0,0,1,56,18,0,0,17,43,217,60,0,6,0,18,0,12,5.309523809523809,0.6188340807174888,0.18834080717488788,0.1031390134529148,0.08071748878923767,0.023809523809523808,1.76,True,True,True,True,True,False,False,False,,,,,,,,3,,small,,,,,True
45_median_filter,9,sroa loop-rotate mergereturn instsimplify,0.0666966289991251,561616,223,42,491,6,6,18,42,14,28,0,1,15,0,6,1,88,50,34,22,0,0,0,0,0,15,4,2,2,4,0,0,0,1,0,0,0,0,0,1,56,18,0,0,17,43,217,60,0,6,0,18,0,12,5.309523809523809,0.6188340807174888,0.18834080717488788,0.1031390134529148,0.08071748878923767,0.023809523809523808,1.76,True,True,True,True,True,,,,,True,,,,,,,False,,,,True,,
46_huffman_encode,5,globaldce loop-simplify sccp break-crit-edges loop-simplify slp-vectorizer mem2reg slp-vectorizer instcombine,0.0159922610000649,560792,411,43,738,11,7,36,43,19,24,0,0,19,0,11,1,194,67,44,79,0,0,0,3,0,14,3,3,1,3,0,0,1,2,0,0,0,0,0,1,62,36,0,0,22,38,309,90,0,10,0,15,0,22,9.55813953488372,0.635036496350365,0.10462287104622871,0.051094890510948905,0.08759124087591241,0.023255813953488372,2.8955223880597014,True,True,True,True,True,,,True,,False,,,True,,,0,True,,,True,False,,False
46_huffman_encode,6,globaldce early-cse loop-deletion strip-dead-prototypes instsimplify inline mergereturn early-cse adce globaldce instsimplify always-inline instcombine break-crit-edges memcpyopt,0.01608074000068882,560808,411,43,738,11,7,36,43,19,24,0,0,19,0,11,1,194,67,44,79,0,0,0,3,0,14,3,3,1,3,0,0,1,2,0,0,0,0,0,1,62,36,0,0,22,38,309,90,0,10,0,15,0,22,9.55813953488372,0.635036496350365,0.10462287104622871,0.051094890510948905,0.08759124087591241,0.023255813953488372,2.8955223880597014,True,True,True,True,True,,,,,,False,True,,True,,,,small,,,,,False
46_huffman_encode,7,globaldce mergereturn loop-deletion dse ipsccp instsimplify consthoist ipsccp strip-dead-prototypes jump-threading loop-unroll-and-jam globalopt loop-vectorize slp-vectorizer inline,0.015237610999975004,560824,411,43,738,11,7,36,43,19,24,0,0,19,0,11,1,194,67,44,79,0,0,0,3,0,14,3,3,1,3,0,0,1,2,0,0,0,0,0,1,62,36,0,0,22,38,309,90,0,10,0,15,0,22,9.55813953488372,0.635036496350365,0.10462287104622871,0.051094890510948905,0.08759124087591241,0.023255813953488372,2.8955223880597014,True,True,True,True,True,True,True,,,,,False,,True,,3,,,False,,,,
47_heat_diffusion,4,deadargelim lower-matrix-intrinsics tailcallelim div-rem-pairs loop-vectorize sroa sroa globalopt always-inline adce indvars licm mergereturn,1.331868850000319,556448,299,36,533,4,5,12,36,9,27,0,0,9,0,4,0,140,51,28,22,0,0,0,0,0,27,13,20,2,0,4,0,0,2,0,0,0,0,0,0,45,12,0,0,9,1,249,59,0,85,0,1,0,8,8.305555555555555,0.6387959866220736,0.12040133779264214,0.20735785953177258,0.04013377926421405,0.0,2.7450980392156863,True,True,True,True,True,,,True,,,,,,,static,,False,,True,,,False,
48_crc32_checksum,1,mem2reg dse mem2reg adce,0.016408501000114484,556496,127,30,328,5,4,10,30,8,22,0,0,8,0,5,0,49,37,23,5,0,0,0,0,0,7,1,1,0,1,0,0,0,1,3,0,7,0,5,0,38,10,0,0,8,18,111,66,0,6,0,5,0,10,4.233333333333333,0.6771653543307087,0.23622047244094488,0.07086614173228346,0.07874015748031496,0.0,1.3243243243243243,True,True,True,True,True,,,,,,False,,,False,pic,,,,,,,,False
48_crc32_checksum,3,loop-simplify loop-rotate lower-constant-intrinsics instsimplify gvn tailcallelim memcpyopt reassociate instcombine break-crit-edges,0.01513100900046993,556504,127,30,328,5,4,10,30,8,22,0,0,8,0,5,0,49,37,23,5,0,0,0,0,0,7,1,1,0,1,0,0,0,1,3,0,7,0,5,0,38,10,0,0,8,18,111,66,0,6,0,5,0,10,4.233333333333333,0.6771653543307087,0.23622047244094488,0.07086614173228346,0.07874015748031496,0.0,1.3243243243243243,True,True,True,True,True,,True,True,False,,False,,,,pic,0,,,False,,False,,
48_crc32_checksum,6,deadargelim dse always-inline,0.015280222998626414,556496,127,30,328,5,4,10,30,8,22,0,0,8,0,5,0,49,37,23,5,0,0,0,0,0,7,1,1,0,1,0,0,0,1,3,0,7,0,5,0,38,10,0,0,8,18,111,66,0,6,0,5,0,10,4.233333333333333,0.6771653543307087,0.23622047244094488,0.07086614173228346,0.07874015748031496,0.0,1.3243243243243243,True,True,True,True,True,,,,,,,True,,,,,,small,,,False,,
48_crc32_checksum,8,jump-threading simplifycfg loop-reduce,0.013844329998391913,556504,127,30,328,5,4,10,30,8,22,0,0,8,0,5,0,49,37,23,5,0,0,0,0,0,7,1,1,0,1,0,0,0,1,3,0,7,0,5,0,38,10,0,0,8,18,111,66,0,6,0,5,0,10,4.233333333333333,0.6771653543307087,0.23622047244094488,0.07086614173228346,0.07874015748031496,0.0,1.3243243243243243,True,True,True,True,True,,,,,True,,,False,,static,,,,,,,,
51_sha256_lite,2,reassociate loop-deletion licm break-crit-edges sccp,0.017135398999016616,556432,409,39,664,3,5,15,39,12,27,0,0,12,0,3,1,161,59,36,49,0,0,4,3,0,31,17,7,1,0,0,0,0,1,6,13,12,13,13,1,51,15,0,0,19,32,433,188,0,6,0,39,0,6,10.487179487179487,0.5378973105134475,0.09535452322738386,0.13691931540342298,0.03667481662591687,0.02564102564102564,2.7288135593220337,True,True,True,True,True,,,True,,,,True,False,,pic,3,True,,,,False,,
51_sha256_lite,6,function-attrs indvars gvn lowerswitch,0.012634126000193646,556432,409,39,664,3,5,15,39,12,27,0,0,12,0,3,1,161,59,36,49,0,0,4,3,0,31,17,7,1,0,0,0,0,1,6,13,12,13,13,1,51,15,0,0,19,32,433,188,0,6,0,39,0,6,10.487179487179487,0.5378973105134475,0.09535452322738386,0.13691931540342298,0.03667481662591687,0.02564102564102564,2.7288135593220337,True,True,True,True,True,,,,,False,,False,False,,,2,True,medium,,True,,False,
50_runge_kutta_4,2,loop-unroll jump-threading lowerswitch sccp mergereturn,0.022247373000936932,556504,302,8,456,5,4,41,8,2,6,0,0,2,0,5,0,115,49,41,59,0,0,8,0,0,2,1,0,0,0,20,2,10,17,0,0,0,0,0,0,10,37,4,0,10,3,154,28,0,333,0,3,0,10,37.75,0.543046357615894,0.026490066225165563,0.009933774834437087,0.1357615894039735,0.0,2.3469387755102042,True,True,True,True,True,,,,,False,,,,,static,2,False,,,False,,,
50_runge_kutta_4,3,sccp simplifycfg loop-rotate,0.02947712000059255,556696,302,8,456,5,4,41,8,2,6,0,0,2,0,5,0,115,49,41,59,0,0,8,0,0,2,1,0,0,0,20,2,10,17,0,0,0,0,0,0,10,37,4,0,10,3,154,28,0,333,0,3,0,10,37.75,0.543046357615894,0.026490066225165563,0.009933774834437087,0.1357615894039735,0.0,2.3469387755102042,True,True,True,True,True,False,True,,,,False,True,True,,,,True,,,,,,True
50_runge_kutta_4,7,globaldce memcpyopt licm instsimplify simplifycfg loop-unroll jump-threading inline consthoist early-cse gvn adce mem2reg,0.022808857000200078,556504,302,8,456,5,4,41,8,2,6,0,0,2,0,5,0,115,49,41,59,0,0,8,0,0,2,1,0,0,0,20,2,10,17,0,0,0,0,0,0,10,37,4,0,10,3,154,28,0,333,0,3,0,10,37.75,0.543046357615894,0.026490066225165563,0.009933774834437087,0.1357615894039735,0.0,2.3469387755102042,True,True,True,True,True,,,False,,True,True,,,,,,,,,,,,
52_max_flow_ford_fulkerson,0,reassociate gvn consthoist dse correlated-propagation loop-unroll-and-jam loop-unroll,0.013230085000031977,556472,267,48,535,4,3,8,48,16,32,0,0,16,0,4,0,109,58,37,38,0,0,0,3,0,18,5,0,0,3,0,0,0,1,0,0,0,0,0,0,64,8,0,0,19,4,330,120,0,6,0,52,0,8,5.5625,0.6254681647940075,0.1797752808988764,0.08614232209737828,0.0299625468164794,0.0,1.8793103448275863,True,True,True,True,True,,,True,,True,True,,False,True,,,False,,,True,,,
52_max_flow_ford_fulkerson,5,break-crit-edges indvars loop-simplify,0.011935389999052859,556432,267,48,535,4,3,8,48,16,32,0,0,16,0,4,0,109,58,37,38,0,0,0,3,0,18,5,0,0,3,0,0,0,1,0,0,0,0,0,0,64,8,0,0,19,4,330,120,0,6,0,52,0,8,5.5625,0.6254681647940075,0.1797752808988764,0.08614232209737828,0.0299625468164794,0.0,1.8793103448275863,True,True,True,True,True,,,,False,,True,,False,,static,0,,,False,,,False,False
52_max_flow_ford_fulkerson,6,instsimplify consthoist gvn,0.01334881999900972,556464,267,48,535,4,3,8,48,16,32,0,0,16,0,4,0,109,58,37,38,0,0,0,3,0,18,5,0,0,3,0,0,0,1,0,0,0,0,0,0,64,8,0,0,19,4,330,120,0,6,0,52,0,8,5.5625,0.6254681647940075,0.1797752808988764,0.08614232209737828,0.0299625468164794,0.0,1.8793103448275863,True,True,True,True,True,False,,True,False,True,,,False,True,,2,,,,,,,False
52_max_flow_ford_fulkerson,7,strip-dead-prototypes function-attrs partial-inliner lower-matrix-intrinsics function-attrs sroa adce reassociate licm argpromotion gvn lower-matrix-intrinsics inline,0.01315565400000196,556424,267,48,535,4,3,8,48,16,32,0,0,16,0,4,0,109,58,37,38,0,0,0,3,0,18,5,0,0,3,0,0,0,1,0,0,0,0,0,0,64,8,0,0,19,4,330,120,0,6,0,52,0,8,5.5625,0.6254681647940075,0.1797752808988764,0.08614232209737828,0.0299625468164794,0.0,1.8793103448275863,True,True,True,True,True,,,,,False,,,,,,,,medium,False,,,,
54_sparse_gemv,4,globalopt reassociate jump-threading sccp adce globalopt loop-vectorize function-attrs adce,0.06686048300070979,556512,271,32,498,5,5,20,32,13,19,0,0,13,0,5,0,129,49,22,49,0,0,0,0,0,15,3,3,0,2,0,0,0,2,0,0,0,0,0,0,45,20,0,0,13,1,244,59,0,40,0,1,0,10,8.46875,0.6568265682656826,0.11808118081180811,0.07749077490774908,0.07380073800738007,0.0,2.63265306122449,True,True,True,True,True,False,,,,,False,False,True,True,,,,small,,,,,False
54_sparse_gemv,6,mem2reg sccp dce licm sccp lowerswitch jump-threading slp-vectorizer licm,0.07229331499911495,556480,271,32,498,5,5,20,32,13,19,0,0,13,0,5,0,129,49,22,49,0,0,0,0,0,15,3,3,0,2,0,0,0,2,0,0,0,0,0,0,45,20,0,0,13,1,244,59,0,40,0,1,0,10,8.46875,0.6568265682656826,0.11808118081180811,0.07749077490774908,0.07380073800738007,0.0,2.63265306122449,True,True,True,True,True,,,True,,,,True,True,,,2,,,,,,,False
57_histogram_equalization,0,function-attrs gvn instsimplify sccp lower-matrix-intrinsics loop-reduce,0.01757932200052892,556504,249,53,552,5,5,15,53,14,39,0,0,14,0,5,0,97,57,36,31,0,0,0,0,0,16,4,2,1,1,1,2,2,4,0,0,0,0,0,0,67,15,0,0,14,26,221,89,0,59,0,37,0,10,4.69811320754717,0.6184738955823293,0.21285140562248997,0.09236947791164658,0.060240963855421686,0.0,1.7017543859649122,True,True,True,True,True,,,,,,False,,,,,1,,medium,,,,,
57_histogram_equalization,2,inline inline early-cse dce tailcallelim simplifycfg,0.017011865998938447,556528,249,53,552,5,5,15,53,14,39,0,0,14,0,5,0,97,57,36,31,0,0,0,0,0,16,4,2,1,1,1,2,2,4,0,0,0,0,0,0,67,15,0,0,14,26,221,89,0,59,0,37,0,10,4.69811320754717,0.6184738955823293,0.21285140562248997,0.09236947791164658,0.060240963855421686,0.0,1.7017543859649122,True,True,True,True,True,,,False,,,,True,,True,,2,,,,True,,,
57_histogram_equalization,3,elim-avail-extern loop-deletion correlated-propagation,0.016987680000966066,556704,249,53,552,5,5,15,53,14,39,0,0,14,0,5,0,97,57,36,31,0,0,0,0,0,16,4,2,1,1,1,2,2,4,0,0,0,0,0,0,67,15,0,0,14,26,221,89,0,59,0,37,0,10,4.69811320754717,0.6184738955823293,0.21285140562248997,0.09236947791164658,0.060240963855421686,0.0,1.7017543859649122,True,True,True,True,True,,False,,,,True,False,True,,pic,,,,,False,,,True
59_rle_encode,4,dce jump-threading lower-constant-intrinsics dce,0.01557992100060801,556440,186,35,409,4,4,13,35,12,23,0,0,12,0,4,2,78,47,32,14,0,0,0,0,0,13,1,1,0,2,0,0,1,2,0,0,0,0,0,2,47,13,0,0,14,29,181,39,0,13,0,2,0,8,5.314285714285714,0.6720430107526881,0.1881720430107527,0.08064516129032258,0.06989247311827956,0.05714285714285714,1.6595744680851063,True,True,True,True,True,,,,,,,,,,static,,False,medium,True,,True,,
60_base64_encode,0,consthoist loop-rotate tailcallelim loop-rotate,0.011981628000285127,556480,321,43,581,4,4,13,43,15,28,0,0,15,0,4,2,122,61,30,33,0,0,0,0,0,23,3,1,0,1,0,0,1,2,7,5,0,5,5,2,58,13,0,0,15,79,293,93,0,10,0,15,0,8,7.465116279069767,0.5700934579439252,0.13395638629283488,0.08411214953271028,0.040498442367601244,0.046511627906976744,2.0,True,True,True,True,True,,False,,,,False,True,,,,,,small,,,,,
60_base64_encode,2,memcpyopt correlated-propagation div-rem-pairs,0.014955267000914318,556504,321,43,581,4,4,13,43,15,28,0,0,15,0,4,2,122,61,30,33,0,0,0,0,0,23,3,1,0,1,0,0,1,2,7,5,0,5,5,2,58,13,0,0,15,79,293,93,0,10,0,15,0,8,7.465116279069767,0.5700934579439252,0.13395638629283488,0.08411214953271028,0.040498442367601244,0.046511627906976744,2.0,True,True,True,True,True,True,,,,,,,,True,pic,3,,,False,,True,,
60_base64_encode,5,loop-simplify dse reassociate consthoist sroa loop-unroll-and-jam sroa correlated-propagation dse loop-unroll-and-jam correlated-propagation,0.013461825001286343,556488,321,43,581,4,4,13,43,15,28,0,0,15,0,4,2,122,61,30,33,0,0,0,0,0,23,3,1,0,1,0,0,1,2,7,5,0,5,5,2,58,13,0,0,15,79,293,93,0,10,0,15,0,8,7.465116279069767,0.5700934579439252,0.13395638629283488,0.08411214953271028,0.040498442367601244,0.046511627906976744,2.0,True,True,True,True,True,False,,,,True,,,,,,,,,,,,False,
58_edit_distance,0,globaldce mem2reg instsimplify instcombine mem2reg slp-vectorizer,0.04698863399971742,556504,378,52,687,5,5,20,52,15,37,0,0,15,0,5,1,132,72,51,54,0,0,0,0,0,21,15,13,0,3,0,0,0,1,0,0,0,0,0,1,67,20,0,0,16,47,400,155,0,6,0,18,0,10,7.269230769230769,0.5396825396825397,0.13756613756613756,0.12962962962962962,0.05291005291005291,0.019230769230769232,1.8333333333333333,True,True,True,True,True,,,,,,True,,,True,,,,medium,False,,True,,
58_edit_distance,3,mergereturn licm gvn memcpyopt,0.03272788600042986,556472,378,52,687,5,5,20,52,15,37,0,0,15,0,5,1,132,72,51,54,0,0,0,0,0,21,15,13,0,3,0,0,0,1,0,0,0,0,0,1,67,20,0,0,16,47,400,155,0,6,0,18,0,10,7.269230769230769,0.5396825396825397,0.13756613756613756,0.12962962962962962,0.05291005291005291,0.019230769230769232,1.8333333333333333,True,True,True,True,True,False,,False,,,False,,,False,,,,,,,,,
58_edit_distance,4,loop-unroll indvars sroa,0.040535238998927525,556472,378,52,687,5,5,20,52,15,37,0,0,15,0,5,1,132,72,51,54,0,0,0,0,0,21,15,13,0,3,0,0,0,1,0,0,0,0,0,1,67,20,0,0,16,47,400,155,0,6,0,18,0,10,7.269230769230769,0.5396825396825397,0.13756613756613756,0.12962962962962962,0.05291005291005291,0.019230769230769232,1.8333333333333333,True,True,True,True,True,,,,,,False,True,True,False,,,,medium,,False,,,
58_edit_distance,7,always-inline annotation-remarks indvars dse loop-unroll-and-jam lowerswitch inline deadargelim inline instsimplify instsimplify partial-inliner loop-reduce loop-unroll-and-jam globaldce,0.04078733799906331,556472,378,52,687,5,5,20,52,15,37,0,0,15,0,5,1,132,72,51,54,0,0,0,0,0,21,15,13,0,3,0,0,0,1,0,0,0,0,0,1,67,20,0,0,16,47,400,155,0,6,0,18,0,10,7.269230769230769,0.5396825396825397,0.13756613756613756,0.12962962962962962,0.05291005291005291,0.019230769230769232,1.8333333333333333,True,True,True,True,True,,,,,,,,,,,,False,small,,False,,,
58_edit_distance,8,strip-dead-prototypes ipsccp indvars lower-expect indvars,0.03977892600050836,556504,378,52,687,5,5,20,52,15,37,0,0,15,0,5,1,132,72,51,54,0,0,0,0,0,21,15,13,0,3,0,0,0,1,0,0,0,0,0,1,67,20,0,0,16,47,400,155,0,6,0,18,0,10,7.269230769230769,0.5396825396825397,0.13756613756613756,0.12962962962962962,0.05291005291005291,0.019230769230769232,1.8333333333333333,True,True,True,True,True,,,False,,True,,,,True,,,,,,False,False,False,
61_gauss_seidel,0,partial-inliner deadargelim mem2reg memcpyopt instcombine globalopt globaldce loop-simplify,0.02549477199863759,556456,221,40,461,3,6,16,40,12,28,0,0,10,2,3,0,103,47,30,15,0,0,0,0,0,14,1,6,0,2,2,1,0,3,0,0,0,0,0,0,52,16,0,0,12,1,165,48,0,93,0,1,0,6,5.525,0.6787330316742082,0.18099547511312217,0.09502262443438914,0.07239819004524888,0.0,2.1914893617021276,True,True,True,True,True,,,,,,,,True,True,,,False,,,,False,,False
61_gauss_seidel,6,always-inline lower-matrix-intrinsics loop-vectorize loop-vectorize,0.026100009001311264,556424,221,40,461,3,6,16,40,12,28,0,0,10,2,3,0,103,47,30,15,0,0,0,0,0,14,1,6,0,2,2,1,0,3,0,0,0,0,0,0,52,16,0,0,12,1,165,48,0,93,0,1,0,6,5.525,0.6787330316742082,0.18099547511312217,0.09502262443438914,0.07239819004524888,0.0,2.1914893617021276,True,True,True,True,True,,,,,False,,True,False,,static,,,,,False,False,False,False
61_gauss_seidel,8,globaldce indvars elim-avail-extern lowerswitch adce loop-unroll ipsccp always-inline loop-unroll mergereturn lower-matrix-intrinsics jump-threading,0.02498604699940188,556456,221,40,461,3,6,16,40,12,28,0,0,10,2,3,0,103,47,30,15,0,0,0,0,0,14,1,6,0,2,2,1,0,3,0,0,0,0,0,0,52,16,0,0,12,1,165,48,0,93,0,1,0,6,5.525,0.6787330316742082,0.18099547511312217,0.09502262443438914,0.07239819004524888,0.0,2.1914893617021276,True,True,True,True,True,True,,,,,True,,,True,pic,3,False,small,,,,,
63_json_parser,0,dce annotation-remarks lower-expect,0.02421916200000851,560664,605,95,1081,8,6,32,95,41,54,0,0,42,0,8,2,261,83,26,138,0,0,0,0,0,28,1,0,0,0,0,0,0,1,6,0,0,0,0,2,136,32,0,0,44,106,561,101,0,6,0,11,0,16,6.368421052631579,0.5685950413223141,0.15702479338842976,0.047933884297520664,0.05289256198347107,0.021052631578947368,3.144578313253012,True,True,True,True,True,True,,,,,,,True,,,,,,,,True,,
